experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,137,0,local_loglinear,114,46.730144536602964,0.011884370721129224,0.3367238370986612,17940.342404165272,0.23394197719431542,0.07511577947158492
terminal_rule_selected_full_path,137,0,local_loglinear,115,51.32042936090464,0.011524063394712245,0.32651512951684686,22356.49831103171,0.23379661156607914,0.07008069990954227
terminal_rule_selected_full_path,137,0,local_loglinear,116,56.44605533913604,0.011168725823506986,0.31644723166603117,27950.976779138382,0.2336201836489372,0.06532018844289768
terminal_rule_selected_full_path,137,0,local_loglinear,117,62.174277160361164,0.010818742656461258,0.30653104193306885,35057.51187822597,0.23341641190572104,0.06082613479804624
terminal_rule_selected_full_path,137,0,local_loglinear,118,68.58120513614121,0.010474463620181269,0.29677646923846923,44108.861334542686,0.23318885016051857,0.05658985882708057
terminal_rule_selected_full_path,137,0,local_loglinear,119,75.75301911347677,0.010136202853848263,0.2871924141923674,55667.314785329436,0.23294085025119407,0.052602219674948957
terminal_rule_selected_full_path,137,0,local_loglinear,120,83.78736144145059,0.009804238388220313,0.2777867543329087,70464.9056602075,0.23267551268351502,0.04885371764673573
terminal_rule_selected_full_path,137,0,local_loglinear,121,92.79494042833149,0.009478811741793674,0.268566332684154,89456.50447279609,0.23239562271581848,0.04533458828702273
terminal_rule_selected_full_path,137,0,local_loglinear,122,102.90138749596886,0.009160127408566102,0.25953694324270615,113890.04891464362,0.23210355942276573,0.04203488664864187
terminal_rule_selected_full_path,137,0,local_loglinear,123,114.24942839760851,0.008848351924017535,0.25070330451383005,145399.6300658203,0.2318011578131217,0.03894455971884599
terminal_rule_selected_full_path,137,0,local_loglinear,124,127.00145460159493,0.008543612157427853,0.24206901112712248,186129.15762031186,0.23148949702204374,0.036053505513981406
terminal_rule_selected_full_path,137,0,local_loglinear,125,141.34262759058768,0.008245992233585464,0.23363644661825472,238897.10835708072,0.23116856774856884,0.03335161625357345
terminal_rule_selected_full_path,137,0,local_loglinear,126,157.48472662876375,0.007955528241617946,0.2254066335125084,307416.7851291643,0.23083674640732213,0.03082880249839274
terminal_rule_selected_full_path,137,0,local_loglinear,127,175.6710861762903,0.007672199484384857,0.21737898539090422,396592.1813266722,0.23048996123746385,0.028474993914691004
terminal_rule_selected_full_path,137,0,local_loglinear,128,196.18320645911515,0.007395914425805413,0.2095509087311533,512917.9918553629,0.23012036927286444,0.026280110595005814
terminal_rule_selected_full_path,137,0,local_loglinear,129,219.3500384273766,0.007126488620965074,0.20191717759401037,665025.3953327839,0.2297142587066605,0.02423399649098641
terminal_rule_selected_full_path,137,0,local_loglinear,130,245.5616823388639,0.006863610661116003,0.19446896873162,864436.4311794797,0.22924872699677426,0.02232630347028077
terminal_rule_selected_full_path,137,0,local_loglinear,131,275.29054623148716,0.006606790428441761,0.18719239547251645,1.1266258286059727e6,0.2286864268880588,0.020546311068856845
terminal_rule_selected_full_path,137,0,local_loglinear,132,309.1253291651263,0.006355281694997032,0.18006631469158255,1.4725533213437607e6,0.2279672667312989,0.018882664213100177
terminal_rule_selected_full_path,137,0,local_loglinear,133,347.82731168428825,0.006107968531652834,0.17305910839683022,1.9309486569835094e6,0.22699531418908078,0.01732301192988745
terminal_rule_selected_full_path,137,0,local_loglinear,134,392.4257506678497,0.005863203060304012,0.16612408670861362,2.5418605851575267e6,0.22561815432666144,0.015853541415140275
terminal_rule_selected_full_path,137,0,local_loglinear,135,444.3821517266935,0.0056185835754606174,0.15919320130471742,3.3624332630588356e6,0.2235944034966431,0.014458439600890308
terminal_rule_selected_full_path,137,0,local_loglinear,136,505.8760686354306,0.005370674051377094,0.15216909812235097,4.476782572692645e6,0.22054273660726637,0.013119410986193616
terminal_rule_selected_full_path,137,0,local_loglinear,137,580.3046261251104,0.005114704690745645,0.1449166329044599,6.013689196791563e6,0.21586251025162784,0.011815594788574364
