sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,11,10,-0.04249740568119397,-0.042405452468005776,-0.012925785019040265,-0.0294796674489655,-9.195321318821443e-5,0.05107318449700087,-0.04561341583302202,-0.005551721877167068,1.1812884292778105,0.9489977719464796,0.2785483326383411,0.21864629205106484
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,12,11,-0.043502199707852934,-0.045263720115985645,-0.013078402840753863,-0.032185317275231766,0.0017615204081326997,0.05779250999229126,-0.049549896269530096,-0.006481093314628466,1.20067591334173,0.9472556553300192,0.27869715516679533,0.2214560411579844
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,13,12,-0.04399245323849458,-0.047859860966827365,-0.013091967645197395,-0.03476789332162996,0.0038674077283327645,0.0646193151825808,-0.053325905478305985,-0.007426001975942042,1.2202358135910607,0.9458975607021106,0.27880915099399856,0.22381303978663022
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,14,13,-0.04399687762602941,-0.05019833210877307,-0.012980949894979147,-0.03721738221379391,0.006201454482743613,0.07151190547004366,-0.05693395756267681,-0.008376493424623252,1.2399693076655143,0.9448897493890709,0.2788855688246657,0.22573407276838459
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,15,14,-0.04354507258177641,-0.052285262097313316,-0.012758907061538234,-0.039526355035775076,0.008740189515536893,0.07843163035739396,-0.060367822760228264,-0.009323618081628817,1.2598807745230198,0.9442029357741814,0.27892785842256385,0.22723752264691008
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,16,15,-0.04266699753512035,-0.05412818593526853,-0.012438476559670094,-0.04168970937559843,0.011461188400148155,0.0853430799960953,-0.0636224810309009,-0.010259410565046255,1.2799773952438882,0.9438116902347802,0.2789376171529398,0.2283429118040625
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,17,16,-0.041392529112189366,-0.05573578241811721,-0.012031379925385412,-0.043704402492731796,0.01434325330592784,0.09221417547407666,-0.06669406685647128,-0.011176855311677565,1.3002687985500523,0.9436939334040206,0.2789165442869863,0.22907050172046323
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,18,17,-0.039751102170942035,-0.05711762573357403,-0.011548437816082823,-0.04556918791749121,0.017366523562631984,0.09901617479019262,-0.0695798063125169,-0.01206984491504375,1.3207667607862819,0.9438305041880577,0.27886640352949904,0.22944094966022519
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,19,18,-0.037771425604379676,-0.05828395698800591,-0.010999594128481425,-0.04728436285952448,0.020512531383626187,0.10572361225697857,-0.0722779479820611,-0.012933132891291312,1.3414849578093786,0.9442047900036298,0.27878899257059886,0.22947501939806209
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,20,19,-0.035481260238377214,-0.0592454759511784,-0.01039394651137884,-0.04885152943979956,0.023764215712801146,0.11231418504229103,-0.07478768984929007,-0.013762279480199846,1.3624387534339055,0.9448024130992769,0.278686117570156,0.22919334007963246
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,21,20,-0.03290725083829994,-0.060013154731117034,-0.009739781693695227,-0.05027337303742181,0.027105903892817047,0.118768600476966,-0.07710910388120301,-0.014553592702945975,1.3836450196142778,0.9456109648997957,0.27855957198190473,0.2286162087796675
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,22,21,-0.030074809736355002,-0.06059807833845584,-0.009044615687779659,-0.05155346265067618,0.03052326860210085,0.12507039847349202,-0.07924305907257385,-0.015304070798817355,1.405122002361168,0.946619776323905,0.27841112056116274,0.22776343440642483
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,23,22,-0.027008036623074074,-0.061011305088775745,-0.008315235414106942,-0.05269606967466881,0.03400326846570165,0.13120575471237964,-0.08119114526939973,-0.016011340977278306,1.4268892045935395,0.9478197257211515,0.2782424857383032,0.22665421454707904
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,24,23,-0.023729678360329628,-0.06126375443831159,-0.007557743579952021,-0.053706010858359576,0.037534076077981975,0.13716327767179867,-0.0829555975856935,-0.016673604008123236,1.4489673179534104,0.9492030694213291,0.2780553386438194,0.22530704548302272
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,25,24,-0.020261108626765025,-0.061366109399995844,-0.006777602176857924,-0.05458850722313792,0.041105000773230836,0.14293379903882528,-0.0845392237970544,-0.017289574468540063,1.4713781555069017,0.9507633034994203,0.27785129063010433,0.22373965456743264
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,26,25,-0.01662233467853382,-0.06132874126808998,-0.005979676989677401,-0.055349064278412574,0.04470640658955617,0.14851016808726125,-0.08594533443315817,-0.01785842706454695,1.494144621277365,0.952495042524777,0.2776318881366749,0.2219689568307275
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,27,26,-0.012832023053563528,-0.061161651211341594,-0.005168281274854098,-0.05599336993648749,0.04832962815777806,0.15388705188533428,-0.08717767681844309,-0.018379746909113166,1.5172907024418354,0.9543939164370366,0.27739860955953494,0.22001103045291923
gamma,0.05,pi_0p750_gamma_0p05,γ = 0.05,0.75,0.05,105,28,27,-0.008907534084859734,-0.060874424497118065,-0.0043472176673251765,-0.056527206829792884,0.05196689041225834,0.1590607422002949,-0.08824037265942318,-0.018853479128613418,1.5408414702740068,0.9564564847347271,0.277152862386318,0.21788110528690213
