T_report,model_T,n_buffer,terminal_rule,t,model_t,periods_to_report_end,e_W_over_e_US,Y_W_over_Y_US,Q_W_over_e_US,zeta,abs_zeta_gap,Lambda_u,Lambda_b,Lambda_u_over_Lambda_b,phi_US,hkt_scalar_phi_US_same_state,abs_log_phi_US_vs_HKT_scalar,phi_W,q_US,q_W,residual_norm
30,29,0,local_loglinear,22,21,8,2.6968983828958804,2.800875040071088,1.2213907747480421,0.9833557712384936,0.016644228761506397,1.0528434236899091,1.1687003095328743,0.9008668989834762,0.8812717636981046,0.8738962559226524,0.008404381923775794,0.7674763516632584,1.4641416378551044,2.2147946258514084,7.294048742071488e-10
30,29,0,local_loglinear,23,22,7,2.693716735926281,2.7983561300773507,1.2217427112372217,0.979391265601418,0.020608734398582018,1.0531057621292375,1.1749505623929777,0.8962979344291869,0.8783312615234284,0.869218529226377,0.01042924778894655,0.7669061670381221,1.4848510790788918,2.217709029259654,1.2323032478757016e-11
30,29,0,local_loglinear,24,23,6,2.688036722516584,2.7931931773107075,1.2211811829504398,0.9749577047132552,0.025042295286744842,1.0533417018858238,1.181474538339233,0.8915483725671124,0.8755015174762368,0.8644496939717592,0.012703772456769513,0.7662654857211579,1.505811862940811,2.2209906333088534,5.688068759541219e-11
30,29,0,local_loglinear,25,24,5,2.6800161443130546,2.785551463055235,1.2197587242345918,0.9700961857934582,0.029903814206541757,1.053551718782487,1.1882726168649922,0.8866245875143214,0.8727701600948632,0.8595956756768779,0.015210111092326423,0.7655586864614775,1.5270488936870286,2.2246193542553963,1.5203214663586876e-10
30,29,0,local_loglinear,26,25,4,2.6698034355737,2.7755869498811103,1.2175241150573177,0.9648467795029533,0.03515322049704672,1.0537358007524484,1.1953454731034305,0.8815324309688259,0.8701249171987052,0.8546618584372712,0.017930880825397483,0.7647898344311561,1.5485900324966684,2.2285767630188538,3.393105445245795e-10
30,29,0,local_loglinear,27,26,3,2.657537043499926,2.763445729701359,1.2145215979632142,0.9592496502210774,0.04075034977892256,1.0538929948357683,1.2026947437660762,0.87627637877226,0.8675530495593026,0.8496530979275299,0.02084851608560137,0.7639628852695757,1.5704680904765902,2.232845005787099,7.058717969092493e-10
30,29,0,local_loglinear,28,27,2,2.6433444422779697,2.749263248549348,1.2107894446054852,0.9533472553837701,0.046652744616229924,1.0540205327679282,1.2103242889985715,0.8708579529871537,0.8650402728686782,0.844573713633368,0.023944044921153457,0.763082035329283,1.5927248158046519,2.23740495479549,1.4217640928972802e-9
30,29,0,local_loglinear,29,28,1,2.627340282013043,2.7331629167282814,1.2063572333117667,0.9471885439227155,0.052811456077284546,1.0541121673980864,1.2182425299157171,0.8652728348525266,0.8625687144266653,0.8394274419266066,0.027194771955592195,0.7621523539786368,1.6154187235049209,2.2422328605583837,2.817637408119879e-9
30,29,0,local_loglinear,30,29,0,2.6096227697991603,2.7152534078460713,1.201240635876993,0.9408369215597167,0.059163078440283345,1.0541549887272288,1.226466945408108,0.859505421384559,0.8601130327957046,0.8342173156527319,0.0305698753510954,0.7611809587770718,1.638640383146399,2.2472941026657063,1.1937065975860493e-7
45,44,0,local_loglinear,1,0,44,1.8905489305136576,1.9413556198390234,0.9038178659949064,0.8825268256329689,0.11747317436703109,,,,0.9932766422587088,0.9337836851161863,0.06176440676376291,0.7466805409444501,1.0667190369025332,2.3249284524483467,9.473207821437359e-12
45,44,0,local_loglinear,2,1,43,1.9730369965709544,2.0276623268218215,0.9344461533124112,0.8969721908018902,0.10302780919810983,1.041048522200272,1.0940509703749202,0.9515539498525515,0.9850947192014079,0.9334988401518682,0.0537980776662023,0.7502535896130195,1.0833643713615027,2.3054292629134516,1.014565280960124e-9
45,44,0,local_loglinear,3,2,42,2.051702867229914,2.1101296787732777,0.9637229364474748,0.91059776887321,0.08940223112679002,1.041928942601582,1.0964242699077142,0.9502972263549775,0.9771604546317588,0.932868146734311,0.046387001492892994,0.7534054886027763,1.1005061759619843,2.288431337435443,1.0913231208721502e-11
45,44,0,local_loglinear,4,3,41,2.1261740259070985,2.1883565395488493,0.991525477151268,0.9233037041006772,0.07669629589932281,1.0427915173620654,1.0987247389510892,0.949092598349591,0.9695114708712592,0.931903226123771,0.03956333168876449,0.7561709200156521,1.1180545031755462,2.2736719494811717,8.681643449566459e-10
45,44,0,local_loglinear,5,4,40,2.196164190610178,2.2620298233224174,1.0177579894819364,0.9350165023281333,0.06498349767186673,1.0436295526060284,1.1010319875468715,0.9478648798671715,0.9621723308824452,0.9306175157811509,0.033345211490375996,0.7585831857090354,1.1359354437911555,2.260913730927849,1.0366797865381682e-11
45,44,0,local_loglinear,6,5,39,2.2614673295808556,2.3309189241239254,1.0423505318778405,0.9456855069500648,0.054314493049935186,1.0444387177661534,1.1034044893245494,0.9465601489491021,0.9551573231862478,0.9290256677417159,0.02773969537037698,0.7606735474821651,1.1540886327756972,2.249944674528751,6.003844154202752e-11
45,44,0,local_loglinear,7,6,38,2.321950637064423,2.3948690324723962,1.065257220630104,0.9552798436042663,0.04472015639573368,1.0452162421013758,1.1058860594165292,0.9451391788525093,0.9484726564820433,0.9271430685781499,0.02274507209769832,0.7624709206334038,1.1724653396342204,2.240576761353988,7.425638963339638e-10
