T_report,t,s,payoff_t,all_u_probability,all_u_discount_factor,dividend_US,pv_contribution,expected_all_u_contribution,log10_pv_contribution
105,1,37,38,0.00025961484292674194,0.46258259419078784,0.25374143784914027,0.11737637257395586,3.0472648529098292e-5,-0.9304193161502443
105,1,38,39,0.00020769187434139353,0.49580377111496965,0.2633045793665956,0.13054740340179893,2.7113634902921635e-5,-0.8842317619067991
105,1,39,40,0.00016615349947311485,0.5329768879672838,0.2733692730773645,0.14569950443065233,2.4208482532651486e-5,-0.8365419253981575
105,1,40,41,0.00013292279957849188,0.5745546807760528,0.28395229309257336,0.16314611911343166,2.168583889292344e-5,-0.7874232526616896
105,1,41,42,0.00010633823966279351,0.6210513243566332,0.29507090181667006,0.18325417435234903,1.948692631148744e-5,-0.7369461237670936
105,1,42,43,8.507059173023481e-5,0.6730502814830642,0.30674297742195555,0.20645344729680043,1.7563116926285658e-5,-0.6851778610117134
105,1,43,44,6.805647338418786e-5,0.7312132229211158,0.3189871502510384,0.233247622205484,1.5874010592552627e-5,-0.6321827748839319
105,1,44,45,5.444517870735029e-5,0.7962901583009777,0.3318229459354352,0.26422734614682447,1.4385905080332762e-5,-0.5780222371905319
105,1,45,46,4.355614296588023e-5,0.8691309440456794,0.345270931134956,0.3000856503288551,1.3070573487732756e-5,-0.5227547714261813
105,1,46,47,3.484491437270419e-5,0.9506983500090188,0.3593528603447135,0.34163617140074043,1.1904283139077291e-5,-0.46643615376727665
105,1,47,48,2.7875931498163353e-5,1.0420829019526172,0.37409182000647995,0.3898346893890887,1.0867005097018025e-5,-0.40911951786091877
105,1,48,49,2.2300745198530684e-5,1.1445197442031696,0.3895123679220158,0.44580459569807646,9.941774696996791e-6,-0.35085545878977054
105,1,49,50,1.7840596158824548e-5,1.2594078014654833,0.4056406658575862,0.5108670191726974,9.114172179922571e-6,-0.2916921338290788
105,1,50,51,1.4272476927059638e-5,1.3883315594459351,0.4225046039823079,0.5865764757198447,8.371899215667442e-6,-0.2316753581129196
105,1,51,52,1.1417981541647711e-5,1.5330858280483182,0.44013391636452026,0.6747630696218497,7.70443227392783e-6,-0.1708486947526549
105,1,52,53,9.13438523331817e-6,1.6957039017623836,0.45856028720781467,0.7775824682115706,7.102737815318867e-6,-0.1092535398060698
105,1,53,54,7.307508186654536e-6,1.8784895891753137,0.4778174484625059,0.8975751024631293,6.559037409386602e-6,-0.04692920267084799
105,1,54,55,5.846006549323629e-6,2.0840536493195825,0.4979412694162352,1.0377363196737304,6.0666133212836264e-6,0.016087016847597835
105,1,55,56,4.676805239458904e-6,2.315355246175478,0.5189698395977714,1.2015995407195463,5.619647027768587e-6,0.07975975366225296
105,1,56,57,3.741444191567123e-6,2.575749119122355,0.5409435465305584,1.3933348634710085,5.2130846318415755e-6,0.144055503990768
105,1,57,58,2.9931553532536988e-6,2.86903926170045,0.5639051499400897,1.6178660150531965,4.842524323803705e-6,0.20894255229944825
105,1,58,59,2.394524282602959e-6,3.199540012818277,0.5878998541618047,1.8810091069207235,4.504121982318978e-6,0.27439089819569684
105,1,59,60,1.9156194260823675e-6,3.5721455896835503,0.6129753804355057,2.1896373018072883,4.194511751416621e-6,0.3403721829365399
105,1,60,61,1.532495540865894e-6,3.9924092352734486,0.6391820406859112,2.5518762822553613,3.910739023397776e-6,0.4068596154894727
105,1,61,62,1.2259964326927152e-6,4.466633316791203,0.666572814251924,2.977336340204918,3.650203732017614e-6,0.4738278982826525
105,1,62,63,9.807971461541723e-7,5.00197189821338,0.6952034288636405,3.4773880147175147,3.410612240905661e-6,0.5412531529348705
105,1,63,64,7.846377169233378e-7,5.606547522946153,0.7251324469919728,4.065489524490728,3.1899364186721506e-6,0.6091128463593969
105,1,64,65,6.277101735386703e-7,6.289584185570078,0.7564213585266216,4.757575814216474,2.9863787399652033e-6,0.6773857177017842
105,1,65,66,5.021681388309362e-7,7.061558747985163,0.7891346805604853,5.5725209068503725,2.7983424523895325e-6,0.7460517065309596
105,1,66,67,4.0173451106474904e-7,7.9343733727578325,0.8233400649584166,6.532687488130764,2.6244060139830164e-6,0.8150918828298497
105,1,67,68,3.2138760885179925e-7,8.921551904687442,0.8591084142096554,7.664580309125159,2.4633011384023194e-6,0.884488379096299
105,1,68,69,2.571100870814394e-7,10.03846354402119,0.8965140060062581,8.999623165998214,2.3138938959099404e-6,0.9542243249555628
105,1,69,70,2.0568806966515154e-7,11.302577622772878,0.9356346268954624,10.575082997040104,2.1751684082099444e-6,1.0242837845591446
105,1,70,71,1.6455045573212124e-7,12.733753830153688,0.9765517152998671,12.435169145042837,2.046212749922811e-6,1.0946516969850577
105,1,71,72,1.31640364585697e-7,14.354572842675486,1.0193505141608254,14.632341207740279,1.9262067313292483e-6,1.1653138197859543
105,1,72,73,1.053122916685576e-7,16.19071300969748,1.0641202334380693,17.22886530740806,1.8144112883720512e-6,1.2362566757673221
105,1,73,74,8.424983333484609e-8,18.271379538110562,1.1109542226896514,20.29866625222922,1.710159248669977e-6,1.3074675030202827
105,1,74,75,6.739986666787687e-8,20.629793524239016,1.159950153958618,23.929532174575538,1.612847277991061e-6,1.3789342081835851
105,1,75,76,5.39198933343015e-8,23.303749212579476,1.211210215203988,28.22573909882815,1.5219288414906372e-6,1.4506453228676892
105,1,76,77,4.3135914667441206e-8,26.336249037589536,1.2648413145319972,33.311175852546796,1.4369080390475867e-6,1.5225899631402757
105,1,77,78,3.450873173395297e-8,29.77622734680756,1.320955295507326,39.3330651939955,1.3573341950536735e-6,1.594757791946673
105,1,78,79,2.7606985387162374e-8,33.679375234432946,1.3796691638519434,46.46639546874596,1.2827971006997776e-6,1.6671389843198567
105,1,79,80,2.20855883097299e-8,38.10908066070333,1.4411053258702644,54.91919910415907,1.2129228217145444e-6,1.7397241952220286
105,1,80,81,1.7668470647783922e-8,43.137500024305936,1.5053918389725593,64.93884049026875,1.1473699971034353e-6,1.8125045298524451
105,1,81,82,1.4134776518227139e-8,48.846779627256176,1.5726626747035128,76.81950709925374,1.0858265650883148e-6,1.885471516253253
105,1,82,83,1.130782121458171e-8,55.33044806365147,1.6430579947189556,90.91113504236449,1.028006861473752e-6,1.9586170800457987
105,1,83,84,9.04625697166537e-9,62.695003520505225,1.7167244401908095,107.63004482150018,9.73649043327152e-7,2.031933521133416
105,1,84,85,7.2370055773322956e-9,71.06172335188309,1.7938154351580053,127.47161619753595,9.225127973731294e-7,2.1054134922124232
105,1,85,86,5.789604461865837e-9,80.5687271354355,1.8744915043794437,151.02539453403946,8.743772980493232e-7,2.1790499789403714
105,1,86,87,4.63168356949267e-9,91.3733288100573,1.9589206062838995,178.99309667077551,8.29039384902644e-7,2.2528362816189853
105,1,87,88,3.705346855594136e-9,103.6547185011328,2.047278481651232,212.21007470898513,7.863119330483347e-7,2.3267659982583293
105,1,88,89,2.964277484475309e-9,117.61702035275259,2.1397490186992436,251.67090388213123,7.460223938753512e-7,2.4008330088981498
105,1,89,90,2.3714219875802474e-9,133.49277920377614,2.2365246352913304,298.55988932275153,7.080114861494981e-7,2.475031461071875
105,1,90,91,1.897137590064198e-9,151.5469363800552,2.3378066790215826,354.28744005455184,6.721320202151066e-7,2.54935575630809
105,1,91,92,1.5177100720513585e-9,172.08136335789962,2.443805845976449,420.53344175763283,6.382478401899827e-7,2.623800537573447
105,1,92,93,1.2141680576410869e-9,195.44003173155372,2.5547426190156792,499.298978526377,6.062328709395499e-7,2.6983606775696067
105,1,93,94,9.713344461128696e-10,222.01490895849778,2.6708477264598627,592.9680148319969,5.759702582494856e-7,2.7730312678050635
105,1,94,95,7.770675568902957e-10,252.25268195294223,2.792362622118102,704.3809604144412,5.4735159202929e-7,2.8478076083703407
105,1,95,96,6.216540455122366e-10,286.66242496924434,2.9195399876366603,836.9224126506025,5.202762036041085e-7,2.9226851983522177
105,1,96,97,4.973232364097893e-10,325.8243446132652,3.052644258198785,994.6258147650658,4.946505292156862e-7,2.9976597268291734
105,1,97,98,3.9785858912783145e-10,370.3997535263561,3.191952172656463,1182.2982980198708,4.703875327784222e-7,3.0727270643961337
105,1,98,99,3.182868713022652e-10,421.1424456300293,3.337753349228909,1405.6696084040834,4.47406181743616e-7,3.1478832551728324
105,1,99,100,2.5462949704181216e-10,478.9116701688263,3.490350887954501,1671.5697732255348,4.2563097062671397e-7,3.223124509253088
105,1,100,101,2.0370359763344975e-10,544.6869295730193,3.650062001143847,1988.1410641541922,4.0499148737100416e-7,3.2984471955594357
105,1,101,102,1.629628781067598e-10,619.5848578598138,3.817218673138188,2365.090889016151,3.8542201825814714e-7,3.373847835069482
105,1,102,103,1.3037030248540785e-10,704.878472458255,3.9921683507403474,2813.993528866047,3.6686118755024685e-7,3.449323094384797
105,1,103,104,1.0429624198832628e-10,802.0191336067791,4.175274665749864,3348.650169995042,3.492516284640528e-7,3.5248697796161803
105,1,104,105,8.343699359066104e-11,912.6615925527216,4.366918191101384,3985.518510838038,3.3253968244425427e-7,3.6004848305619683
105,2,1,3,0.8,0.8908354135120186,0.11712668480060406,0.10434059868763798,0.0834724789501104,-0.9815466757026642
105,2,2,4,0.6400000000000001,0.7973839741909831,0.11821172713341083,0.09426013677761921,0.06032648753767631,-1.0256719343862475
105,2,3,5,0.5120000000000001,0.7172900793696982,0.11936626041885949,0.0856202344099078,0.043837560017872805,-1.0674235874945837
105,2,4,6,0.4096000000000001,0.6485786344174457,0.12059430324236796,0.07821488851545835,0.03203681833593175,-1.1067105693870343
105,2,5,7,0.3276800000000001,0.589594359286418,0.12190043877225776,0.07187181109466256,0.023550955059499036,-1.1434414112374782
105,2,6,8,0.2621440000000001,0.538948861658401,0.12328985591725405,0.06644692750063236,0.017418663362725774,-1.1775250959909422
105,2,7,9,0.20971520000000007,0.4954754765481458,0.1247683814867921,0.061819673275309156,0.012964525144866118,-1.2088732945672027
105,2,8,10,0.1677721600000001,0.45819171318301766,0.12634250145888562,0.0578890871912747,0.009712177198508495,-1.237403298436615
105,2,9,11,0.13421772800000006,0.4262687185233745,0.1280193698596305,0.054570652736234605,0.0073243490257343955,-1.2630408514569231
105,2,10,12,0.10737418240000006,0.39900672839157475,0.12980680598722183,0.05179378897992126,0.005561315745117179,-1.2857223169627816
105,2,11,13,0.08589934592000005,0.37581528454923846,0.13171328439012578,0.04949986545198991,0.004252006065453941,-1.3053959815419414
105,2,12,14,0.06871947673600004,0.3561970914509567,0.13374792088112838,0.047640620405470596,0.0032738385056423455,-1.322022591502484
105,2,13,15,0.054975581388800036,0.3397346394391651,0.13592045764274313,0.04617688766966366,0.0025386012463650713,-1.3355753419567644
105,2,14,16,0.043980465111040035,0.32607898649266237,0.13824124821892866,0.04507756611070883,0.0019825323236226304,-1.3460395410115646
105,2,15,17,0.03518437208883203,0.31494029387752365,0.14072124194348296,0.04431878929249064,0.0015593287729935355,-1.3534121122410987
105,2,16,18,0.028147497671065624,0.30607984014642736,0.14337196671454733,0.04388326865346754,0.0012352042022222246,-1.3577010313868692
105,2,17,19,0.022517998136852502,0.2993033122885534,0.14620550929332018,0.0437597932063256,0.0009853829418890907,-1.3589247389955554
105,2,18,20,0.018014398509482003,0.29445521186616663,0.14923449183433146,0.0439428739108178,0.0007916044422813917,-1.357111543164383
105,2,19,21,0.014411518807585602,0.29141423982659725,0.15247204367610406,0.044432524702679596,0.0006403401654211789,-1.3522990089898184
105,2,20,22,0.011529215046068483,0.2900895416091374,0.15593176856160224,0.04523417526433728,0.0005215145340540962,-1.3445333235834411
105,2,21,23,0.009223372036854787,0.29041771175854697,0.1596277056792527,0.04635871301663539,0.0004275836573022109,-1.3338686291694386
105,2,22,24,0.00737869762948383,0.292360467212968,0.16357428608441638,0.047822654703667665,0.00035286890889757634,-1.3203663192458994
105,2,23,25,0.005902958103587064,0.2959029197982749,0.1677862843577028,0.049648451443547875,0.0002930727287792398,-1.304094292788141
105,2,24,26,0.004722366482869652,0.3010523863065874,0.17227876715117452,0.051864933960818003,0.0002449252257728149,-1.2851261707515684
105,2,25,27,0.0037778931862957215,0.30783769183070364,0.17706703940550897,0.05450790870988814,0.00020592505691431563,-1.2635404801109646
105,2,26,28,0.0030223145490365774,0.3163089302803508,0.1821665911054439,0.05762091956538103,0.00017414854353131747,-1.2394198151464766
105,2,27,29,0.002417851639229262,0.32653766058676925,0.1875930464562778,0.0612561945321781,0.00014810839036257336,-1.2128499867166949
105,2,28,30,0.0019342813113834097,0.33861752461747563,0.19336211726043037,0.06547580150152099,0.00012664861919224184,-1.183919176590286
105,2,29,31,0.0015474250491067279,0.3526652828885195,0.19948956339978377,0.07035304330969198,0.00010886606149830787,-1.1527171112495787
105,2,30,32,0.0012379400392853823,0.3688222725762181,0.20599116186958438,0.0759741284513557,9.405141555974396e-5,-1.119334273293929
105,2,31,33,0.0009903520314283058,0.38725630122913596,0.21288268709734914,0.08244016200103893,8.164478190900753e-5,-1.083861163471086
105,2,32,34,0.0007922816251426448,0.4081639958964294,0.22017990359254624,0.08986950926642427,7.12019608523746e-5,-1.0463876297733175
105,2,33,35,0.0006338253001141158,0.43177363651881995,0.22789857272069602,0.09840059550106364,6.236878697486938e-5,-1.0070022732958603
105,2,34,36,0.0005070602400912927,0.4583485100534053,0.2360544747408093,0.10819521678888913,5.4861492601703584e-5,-0.9657919385650205
105,2,35,37,0.00040564819207303417,0.48819082972553235,0.24466344684470656,0.11944245111862599,4.845161435304239e-5,-0.922841292888765
105,2,36,38,0.00032451855365842736,0.5216462746393817,0.25374143784914027,0.13236327577564422,4.295433881220362e-5,-0.8782324932976036
105,2,37,39,0.00025961484292674194,0.5591092129324895,0.2633045793665956,0.14721601613117752,3.821946290419636e-5,-0.8320449390541583
105,2,38,40,0.00020769187434139353,0.6010286845387783,0.2733692730773645,0.16430277459101045,3.412435121429845e-5,-0.7843551025455168
105,2,39,41,0.00016615349947311485,0.6479152319333329,0.28395229309257336,0.18397701583707637,3.056842500395091e-5,-0.7352364298090488
105,2,40,42,0.00013292279957849188,0.7003486810333248,0.29507090181667006,0.20665251689861858,2.7468831086105983e-5,-0.6847593009144528
105,2,41,43,0.00010633823966279351,0.758986992571152,0.30674297742195555,0.23281392992581085,2.475702347728769e-5,-0.6329910381590726
105,2,42,44,8.507059173023481e-5,0.8245763210591894,0.3189871502510384,0.2630292508191562,2.2376054009545965e-5,-0.5799959520312912
105,2,43,45,6.805647338418786e-5,0.8979624391971572,0.3318229459354352,0.2979645419137698,2.0278415916186204e-5,-0.5258354143378912
105,2,44,46,5.444517870735029e-5,0.9801037151610718,0.345270931134956,0.3384013223424929,1.8424320469740678e-5,-0.4705679485735406
105,2,45,47,4.355614296588023e-5,1.0720858476215616,0.3593528603447135,0.3852571158778948,1.6780314017800273e-5,-0.4142493309146359
105,2,46,48,3.484491437270419e-5,1.1751386033448044,0.37409182000647995,0.4396097388851307,1.5318163708859228e-5,-0.356932695008278
105,2,47,49,2.7875931498163353e-5,1.2906548329152225,0.3895123679220158,0.5027260201388021,1.4013956099733537e-5,-0.2986686359371298
105,2,48,50,2.2300745198530684e-5,1.4202120791758202,0.4056406658575862,0.5760957734558666,1.2847365053789737e-5,-0.23950531097643807
105,2,49,51,1.7840596158824548e-5,1.5655971388550742,0.4225046039823079,0.6614719991477974,1.180105480716619e-5,-0.17948853526027883
105,2,50,52,1.4272476927059638e-5,1.7288339875883794,0.44013391636452026,0.7609184737013639,1.0860191359276152e-5,-0.11866187190001415
105,2,51,53,1.1417981541647711e-5,1.912215535894081,0.45856028720781467,0.876866105342835,1.0012041005301009e-5,-0.05706671695342902
105,2,52,54,9.13438523331817e-6,2.1183397482915485,0.4778174484625059,1.0121796935053748,9.245639245820008e-6,0.005257620181792821
105,2,53,55,7.307508186654536e-6,2.35015073193132,0.4979412694162352,1.1702370387773757,8.551516741192035e-6,0.06827383970023865
105,2,54,56,5.846006549323629e-6,2.6109854841102007,0.5189698395977714,1.3550227178807805,7.921471683213347e-6,0.13194657651489378
105,2,55,57,4.676805239458904e-6,2.9046270855614558,0.5409435465305584,1.5712392770123338,7.348380083174903e-6,0.1962423268434088
105,2,56,58,3.741444191567123e-6,3.2353652330526166,0.5639051499400897,1.824439116855489,6.826037136626821e-6,0.2611293751520891
105,2,57,59,2.9931553532536988e-6,3.6080651308681086,0.5878998541618047,2.1211809642436537,6.3490241583457346e-6,0.3265777210483377
105,2,58,60,2.394524282602959e-6,4.028245901875378,0.6129753804355057,2.4692155641898266,5.912596627433705e-6,0.3925590057891808
105,2,59,61,1.9156194260823675e-6,4.502169840738319,0.6391820406859112,2.877706106317683,5.512589719818004e-6,0.45904643834211356
105,2,60,62,1.532495540865894e-6,5.036944016365841,0.666572814251924,3.3574899482183684,5.1453383741467105e-6,0.5260147211352934
105,2,61,63,1.2259964326927152e-6,5.640635941173615,0.6952034288636405,3.921389447275385,4.8076094735584805e-6,0.5934399757875114
105,2,62,64,9.807971461541723e-7,6.322405264836395,0.7251324469919728,4.584581200565747,4.496544157826954e-6,0.6612996692120378
105,2,63,65,7.846377169233378e-7,7.092653724191381,0.7564213585266216,5.365034765611747,4.209608629703936e-6,0.7295725405544251
105,2,64,66,6.277101735386703e-7,7.963195892568144,0.7891346805604853,6.284034046922331,3.944552102116529e-6,0.7982385293836005
105,2,65,67,5.021681388309362e-7,8.947453629848349,0.8233400649584166,7.36679705281176,3.6993707651557078e-6,0.8672787056824905
105,2,66,68,4.0173451106474904e-7,10.060677538512465,0.8591084142096554,8.643212725986142,3.4722768385026597e-6,0.9366752019489398
105,2,67,69,3.2138760885179925e-7,11.320199195999454,0.8965140060062581,10.148717129994294,3.261671931322161e-6,1.0064111478082036
105,2,68,70,2.571100870814394e-7,12.745718461490972,0.9356346268954624,11.925335537231712,3.0661240584530296e-6,1.0764706074117854
105,2,69,71,2.0568806966515154e-7,14.359630758037097,0.9765517152998671,14.022922047833859,2.8843477670838404e-6,1.1468385198376985
105,2,70,72,1.6455045573212124e-7,16.187399918322363,1.0193505141608254,16.500634429668807,2.7151869152711326e-6,1.217500642638595
105,2,71,73,1.31640364585697e-7,18.257982966347107,1.0641202334380693,19.428689096257575,2.557599716053503e-6,1.2884434986199629
105,2,72,74,1.053122916685576e-7,20.604314101465196,1.1109542226896514,22.89044975664669,2.4106457211964396e-6,1.3596543258729235
105,2,73,75,8.424983333484609e-8,23.263856171078636,1.159950153958618,26.9849135473138,2.273474468916418e-6,1.431121031036226
105,2,74,76,6.739986666787687e-8,26.27922908153944,1.211210215203988,31.82967071124628,2.145315562020425e-6,1.50283214572033
105,2,75,77,5.39198933343015e-8,29.69892592363168,1.2648413145319972,37.564428505434705,2.025469978177034e-6,1.5747767859929165
105,2,76,78,4.3135914667441206e-8,33.57812910243472,1.320955295507326,44.355207451089804,1.9133024436668623e-6,1.6469446147993139
105,2,77,79,3.450873173395297e-8,37.9796404876785,1.3796691638519434,52.39933883503282,1.8082347268946513e-6,1.7193258071724975
105,2,78,80,2.7606985387162374e-8,42.974941569869145,1.4411053258702644,61.93141717530183,1.7097397289648146e-6,1.7919110180746691
105,2,79,81,2.20855883097299e-8,48.64540185369464,1.5053918389725593,73.23039095409253,1.6173362663726562e-6,1.864691352705086
105,2,80,82,1.7668470647783922e-8,55.08365628253565,1.5726626747035128,86.62801022174146,1.5305844558787645e-6,1.9376583391058937
105,2,81,83,1.4134776518227139e-8,62.39517541083126,1.6430579947189556,102.51889179065793,1.4490816243572608e-6,2.0108039028984397
105,2,82,84,1.130782121458171e-8,70.70005537537749,1.7167244401908095,121.3725129857541,1.3724586772074044e-6,2.0841203439860565
105,2,83,85,9.04625697166537e-9,80.13505852032854,1.7938154351580053,143.7475048710554,1.3003768680992867e-6,2.1576003150650642
105,2,84,86,7.2370055773322956e-9,90.85593986984858,1.8744915043794437,170.30868740844073,1.232524920643028e-6,2.231236801793012
105,2,85,87,5.789604461865837e-9,103.04009959247809,1.9589206062838995,201.84737436525052,1.1686164592409584e-6,2.305023104471626
105,2,86,88,4.63168356949267e-9,116.88960724840541,2.047278481651232,239.3055776483244,1.1083877120816965e-6,2.37895282111097
105,2,87,89,3.705346855594136e-9,132.63465005320242,2.1397490186992436,283.8048622968574,1.0515954541139874e-6,2.4530198317507903
105,2,88,90,2.964277484475309e-9,150.53746474124054,2.2365246352913304,336.6807484280846,9.980151620216669e-7,2.5272182839245154
105,2,89,91,2.3714219875802474e-9,170.89682099681878,2.3378066790215826,399.52372954991876,9.474393568147416e-7,2.6015425791607307
105,2,90,92,1.897137590064198e-9,194.05313398690294,2.443805845976449,474.2281832672448,8.996761127441436e-7,2.6759873604260873
105,2,91,93,1.5177100720513585e-9,220.39429444273242,2.5547426190156792,563.050697000739,8.545477139135592e-7,2.7505475004222473
105,2,92,94,1.2141680576410869e-9,250.36231718834563,2.6708477264598627,668.6796256537157,8.11889442264141e-7,2.825218090657704
105,2,93,95,9.713344461128696e-10,284.46092321898595,2.792362622118102,794.3180494499035,7.715484825998769e-7,2.8999944312229813
105,2,94,96,7.770675568902957e-10,323.26418663868407,2.9195399876366603,943.7827194624787,7.333829320479877e-7,2.9748720212048583
105,2,95,97,6.216540455122366e-10,367.4263962561188,3.052644258198785,1121.622078841912,6.972609028479194e-7,3.049846549681814
105,2,96,98,4.973232364097893e-10,417.6933027330422,3.191952172656463,1333.2570451627878,6.630597086665102e-7,3.1249138872487743
105,2,97,99,3.9785858912783145e-10,474.91494624809644,3.337753349228909,1585.1489524384508,6.306651257746221e-7,3.200070078025473
105,2,98,100,3.182868713022652e-10,540.0602870973037,3.490350887954501,1884.9999026190374,5.99970721409688e-7,3.275311332105729
105,2,99,101,2.5462949704181216e-10,614.2338929841798,3.650062001143847,2241.9917925962104,5.708772425206439e-7,3.350634018412076
105,2,100,102,2.0370359763344975e-10,698.694972496609,3.817218673138188,2667.0714958418284,5.432920588486068e-7,3.4260346579221226
105,2,101,103,1.629628781067598e-10,794.8790850519838,3.9921683507403474,3173.2911260099745,5.17128654965226e-7,3.5015099172374375
105,2,102,104,1.3037030248540785e-10,904.422904124507,4.175274665749864,3776.2140387149702,4.923061664769143e-7,3.5770566024688204
105,2,103,105,1.0429624198832628e-10,1029.1924636602623,4.366918191101384,4494.399291702448,4.6874895611956075e-7,3.652671653414609
105,3,1,4,0.8,0.8950968518947695,0.11821172713341083,0.10581094481415955,0.08464875585132764,-0.9754694076642235
105,3,2,5,0.6400000000000001,0.8051881060069925,0.11936626041885949,0.09611229314779893,0.06151186761459133,-1.0172210607725596
105,3,3,6,0.5120000000000001,0.728056636029429,0.12059430324236796,0.0877994827429513,0.044953335164391074,-1.0565080426650102
105,3,4,7,0.4096000000000001,0.6618443208965038,0.12190043877225776,0.0806791131162108,0.03304616473239995,-1.0932388845154541
105,3,5,8,0.3276800000000001,0.6049926321784354,0.12328985591725405,0.07458945445227957,0.02444147243492298,-1.1273225692689182
105,3,6,9,0.2621440000000001,0.5561919396477396,0.1247683814867921,0.06939516810584805,0.01819152694793944,-1.1586707678451784
105,3,7,10,0.20971520000000007,0.5143393563314331,0.12634250145888562,0.0649829208776664,0.01362790624844399,-1.1872007717145907
105,3,8,11,0.1677721600000001,0.47850446003584207,0.1280193698596305,0.06125783944881125,0.010277360041260277,-1.212838324734899
105,3,9,12,0.13421772800000006,0.4479017362124565,0.12980680598722183,0.058140693773870156,0.007803511822672602,-1.2355197902407575
105,3,10,13,0.10737418240000006,0.42186837079997636,0.13171328439012578,0.05556566869837631,0.005966318245997432,-1.2551934548199175
105,3,11,14,0.08589934592000005,0.39984612875535525,0.13374792088112838,0.05347858839339672,0.004593775763717684,-1.2718200647804598
105,3,12,15,0.06871947673600004,0.38136633803072495,0.13592045764274313,0.05183548719467322,0.0035621075563735745,-1.2853728152347403
105,3,13,16,0.054975581388800036,0.36603729661704015,0.13824124821892866,0.05060145277902185,0.0027818442856446376,-1.2958370142895408
105,3,14,17,0.043980465111040035,0.35353364841649804,0.14072124194348296,0.04974969407398025,0.0021880146845056035,-1.3032095855190748
105,3,15,18,0.03518437208883203,0.3435874186228654,0.14337196671454733,0.0492608039463347,0.0017332104554428453,-1.307498504664845
105,3,16,19,0.028147497671065624,0.33598048275672343,0.14620550929332018,0.04912219759406233,0.0013826669423764948,-1.3087222122735314
105,3,17,20,0.022517998136852502,0.33053828731988777,0.14923449183433146,0.04932771333997369,0.0011107613570847219,-1.3069090164423591
105,3,18,21,0.018014398509482003,0.32712466905388204,0.15247204367610406,0.04987736682751459,0.0008985107626344659,-1.3020964822677943
105,3,19,22,0.014411518807585602,0.32563763991542716,0.15593176856160224,0.05077725310223875,0.000731777338080448,-1.294330796861417
105,3,20,23,0.011529215046068483,0.3260060246298559,0.1596277056792527,0.05203959374927782,0.0005999756672454652,-1.2836661024474147
105,3,21,24,0.009223372036854787,0.3281868488595101,0.16357428608441638,0.05368292950448862,0.0004951376308481471,-1.2701637925238753
105,3,22,25,0.00737869762948383,0.3321634000064174,0.1677862843577028,0.05573246268669813,0.0004112329903116355,-1.2538917660661169
105,3,23,26,0.005902958103587064,0.337943891475668,0.17227876715117452,0.058220556989698385,0.0003436735086776926,-1.2349236440295444
105,3,24,27,0.004722366482869652,0.34556068063918577,0.17706703940550897,0.0611874066557332,0.0002889493583647499,-1.2133379533889408
105,3,25,28,0.0037778931862957215,0.3550700000052068,0.1821665911054439,0.06468189150475848,0.00024436127719254617,-1.1892172884244525
105,3,26,29,0.0030223145490365774,0.36655217746612834,0.1875930464562778,0.06876263965605318,0.00020782232626264906,-1.162647459994671
105,3,27,30,0.002417851639229262,0.3801123299336676,0.19336211726043037,0.07349932491276924,0.00017771046322258323,-1.1337166498682618
105,3,28,31,0.0019342813113834097,0.39588152596917564,0.19948956339978377,0.07897423277363101,0.00015275838253487765,-1.1025145845275546
105,3,29,32,0.0015474250491067279,0.4140184224627731,0.20599116186958438,0.08528413587851906,0.0001319708081498422,-1.069131746571905
105,3,30,33,0.0012379400392853823,0.4347113904042291,0.21288268709734914,0.09254252890107709,0.00011456210186336799,-1.0336586367490619
105,3,31,34,0.0009903520314283058,0.45818115187775116,0.22017990359254624,0.10088228184836504,9.990897276365121e-5,-0.9961851030512934
105,3,32,35,0.0007922816251426448,0.4846839606618252,0.22789857272069602,0.11045878285544392,8.751446399198962e-5,-0.9567997465738363
105,3,33,36,0.0006338253001141158,0.5145153673745612,0.2360544747408093,0.12145365479167655,7.69803991982906e-5,-0.9155894118429965
105,3,34,37,0.0005070602400912927,0.5480146189977955,0.24466344684470656,0.13407914560528925,6.798620376185336e-5,-0.872638766166741
105,3,35,38,0.00040564819207303417,0.5855697547797858,0.25374143784914027,0.14858331153879134,6.0272551697935107e-5,-0.8280299665755794
105,3,36,39,0.00032451855365842736,0.6276234694445569,0.2633045793665956,0.16525613362270242,5.36286814664232e-5,-0.7818424123321343
105,3,37,40,0.00025961484292674194,0.6746798290935586,0.2733692730773645,0.18443673443926664,4.788251384137142e-5,-0.7341525758234927
105,3,38,41,0.00020769187434139353,0.7273119390022899,0.28395229309257336,0.20652189287330602,4.289291902338941e-5,-0.6850339030870247
105,3,39,42,0.00016615349947311485,0.7861706780069271,0.29507090181667006,0.2319760909413269,3.8543639303995e-5,-0.6345567741924287
105,3,40,43,0.00013292279957849188,0.8519946345407745,0.30674297742195555,0.2613433709465681,3.473849251749813e-5,-0.5827885114370486
105,3,41,44,0.00010633823966279351,0.9256213982427909,0.3189871502510384,0.2952613320368494,3.139757028929014e-5,-0.5297934253092671
105,3,42,45,8.507059173023481e-5,1.008000384332546,0.3318229459354352,0.33447765703327637,2.8454212204363353e-5,-0.47563288761586703
105,3,43,46,6.805647338418786e-5,1.1002074011596856,0.345270931134956,0.3798696338399747,2.5852587624891426e-5,-0.42036542185151654
